Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
net.zypr.api.vo.ActionHandlerVO,java.beans.PropertyChangeSupport,1,0,0,0,0,0,0,0,0,0,0,[  ],1,[  firePropertyChange ]
net.zypr.api.vo.InfoCalendarItemTypeVO,java.beans.PropertyChangeSupport,1,0,0,0,0,0,0,0,0,0,0,[  ],1,[  firePropertyChange ]
net.zypr.api.Calendar,org.apache.http.conn.scheme.SocketFactory,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
net.zypr.api.Weather,org.json.simple.JSONObject,1,0,0,1,0,0,1,0,1,1,0,[  ],2,[  toJSONString put ]
net.zypr.api.vo.ServiceAuthVO,org.json.simple.JSONObject,1,0,0,1,1,0,1,0,1,0,0,[  ],2,[  get put ]
net.zypr.api.Protocol$GzipDecompressingEntity,net.zypr.api.Protocol,0,0,0,0,1,0,0,1,0,0,0,[  ],0,[  ]
net.zypr.api.Protocol,org.json.simple.JSONObject,1,0,0,1,1,1,0,0,1,1,0,[  ],1,[  get ]
net.zypr.api.vo.ReviewVO,net.zypr.api.utils.Debug,0,0,0,0,0,0,0,0,0,0,1,[  displayStack ],0,[  ]
net.zypr.api.Social,net.zypr.api.Auth,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  serviceAuthStatus ]
net.zypr.api.Protocol,net.zypr.api.vo.GeoPositionVO,0,0,0,0,0,0,0,0,1,0,0,[  ],2,[  getLongitude getLatitude ]
net.zypr.api.Voice,net.zypr.api.exceptions.APIInvalidServiceException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
net.zypr.api.exceptions.APIInternalErrorException,net.zypr.api.exceptions.APIRuntimeException,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.zypr.api.Nav,org.json.simple.JSONObject,1,0,0,1,0,0,0,0,1,0,0,[  ],0,[  ]
net.zypr.api.vo.VoiceCommandVO,org.json.simple.JSONArray,1,0,0,0,0,0,1,0,1,1,0,[  ],3,[  add size get ]
net.zypr.api.vo.GeoBoundsItemsVO,net.zypr.api.vo.GenericVO,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.zypr.api.audio.GSMInputStreamEntity,net.zypr.api.audio.GSMInputStream,0,0,0,0,1,0,0,1,0,0,0,[  ],1,[  read ]
net.zypr.api.API$1,net.zypr.api.utils.Debug,0,0,0,0,0,0,0,0,0,0,2,[  displayWarning displayStack ],0,[  ]
net.zypr.api.API,net.zypr.api.vo.ActionHandlerVO,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
net.zypr.api.vo.VoiceCommandDataVO,net.zypr.api.vo.ContextDataVO,0,0,0,1,1,1,1,0,1,1,0,[  ],1,[  toJSON ]
net.zypr.api.vo.RouteVO,net.zypr.api.vo.GenericVO,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.zypr.api.vo.VoiceCommandResponseVO,org.json.simple.JSONObject,1,0,0,1,0,0,1,0,0,0,0,[  ],0,[  ]
net.zypr.api.bgprocesses.FriendListUpdater,net.zypr.api.Social,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  friendList ]
net.zypr.api.Protocol$2,net.zypr.api.Protocol$GzipDecompressingEntity,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
net.zypr.api.Protocol,org.json.simple.JSONArray,1,0,0,1,1,0,0,0,1,1,0,[  ],2,[  size get ]
net.zypr.api.vo.WeatherForecastVO,net.zypr.api.vo.GenericVO,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.zypr.api.API,net.zypr.api.Contact,0,0,0,1,0,0,1,1,0,0,0,[  ],0,[  ]
net.zypr.api.Map,net.zypr.api.Protocol,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
net.zypr.api.Nav,net.zypr.api.utils.DateUtils,0,0,0,0,0,0,0,0,0,0,1,[  getISO8601String ],0,[  ]
net.zypr.api.Voice,net.zypr.api.vo.TextToSpeechVO,0,0,0,1,0,0,1,0,0,0,0,[  ],0,[  ]
net.zypr.api.Social,org.json.simple.JSONArray,1,0,0,0,0,0,0,0,1,0,0,[  ],2,[  size get ]
net.zypr.api.Media,net.zypr.api.vo.ItemVO,0,0,0,1,0,0,1,0,0,0,0,[  ],0,[  ]
net.zypr.api.vo.InfoMessageGetTypeVO,net.zypr.api.vo.GeoPositionVO,0,0,0,1,1,0,1,1,0,0,0,[  ],1,[  toJSON ]
