Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
com.yahoo.shopping.ShoppingClient,com.yahoo.shopping.MerchantSearchResults,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.myweb2.MyWeb2Client,javax.xml.parsers.SAXParser,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  parse ]
com.yahoo.search.SearchClient,com.yahoo.search.ImageSearchRequest,0,0,0,0,1,0,0,0,0,0,0,[  ],2,[  getRequestUrl getParameters ]
com.yahoo.shopping.CatalogListingRequest,com.yahoo.rest.RestRequest,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.SearchClient,com.yahoo.search.ContentAnalysisResults,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.NewsSearchRequest,com.yahoo.rest.RestRequest,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.shopping.ShoppingClient,com.yahoo.shopping.ShoppingException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserNewsSearchResults,com.yahoo.search.xmlparser.XmlParserNewsSearchResults$XmlParserNewsSearchResult,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserNewsSearchResults,com.yahoo.xml.XmlParser,0,0,0,0,0,0,0,0,0,0,2,[  getBigInteger getList ],0,[  ]
com.yahoo.shopping.ProductSearchResults,java.math.BigInteger,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.shopping.xmlparser.XmlParserProductSearchResults$XmlParserCatalogResult,com.yahoo.shopping.xmlparser.XmlParserProductSearchResults,0,0,0,0,1,0,0,1,0,0,0,[  ],0,[  ]
com.yahoo.shopping.xmlparser.XmlParserCatalogListingResults,java.math.BigInteger,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserLocalSearchResults$XmlParserLocalSearchResult,com.yahoo.search.LocalSearchResult$LocalSearchRating,0,0,0,1,0,0,1,1,0,0,0,[  ],0,[  ]
com.yahoo.search.SearchClient,com.yahoo.search.xmlparser.XmlParserNewsSearchResults,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserCacheInfo,com.yahoo.search.CacheInfo,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.rest.RestClient,java.net.URLEncoder,1,0,0,0,0,0,0,0,0,0,1,[  encode ],0,[  ]
com.yahoo.search.NewsSearchResults,com.yahoo.search.NewsSearchResult,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
