Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.wicketstuff.yui.markup.html.menu.AbstractYuiMenu$1,org.apache.wicket.util.string.Strings,1,0,0,0,0,0,0,0,0,0,1,[  isEmpty ],0,[  ]
org.wicketstuff.yui.markup.html.menu2.YuiMenuBarItem$1,org.wicketstuff.yui.markup.html.menu2.IYuiMenuAction,0,0,0,0,1,0,0,1,0,0,0,[  ],1,[  onClick ]
org.wicketstuff.yui.markup.html.sort.SortBox,org.apache.wicket.behavior.HeaderContributor,1,0,0,0,0,0,0,0,0,0,1,[  forJavaScript ],0,[  ]
org.wicketstuff.yui.markup.html.sortable.SortableItem,org.apache.wicket.markup.html.WebMarkupContainer,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.menu.YuiMenu$1,org.apache.wicket.markup.html.list.ListItem,1,0,0,0,1,0,0,0,1,0,0,[  ],4,[  add setRenderBodyOnly getIndex getModelObject ]
org.wicketstuff.yui.markup.html.container.YuiPanel,org.apache.wicket.Component,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.menu.CheckedYuiMenuItem$1,org.apache.wicket.ajax.markup.html.AjaxLink,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.anim.AnimGroup,org.apache.wicket.util.template.PackagedTextTemplate,1,0,0,0,0,0,1,0,1,0,0,[  ],2,[  interpolate getString ]
org.wicketstuff.yui.markup.html.dragdrop.DragDropGroup$2,org.apache.wicket.markup.html.form.FormComponent,1,0,0,0,1,0,0,1,0,0,0,[  ],1,[  getId ]
org.wicketstuff.yui.markup.html.contributor.yuiloader.YuiLoaderModule,org.wicketstuff.yui.helper.JSObject,0,0,0,0,0,0,1,0,1,0,0,[  ],2,[  add toString ]
org.wicketstuff.yui.markup.html.sort.SortBox$Box$2,org.wicketstuff.yui.markup.html.sort.SortBox,0,0,0,0,1,0,0,1,0,0,1,[  access$100 ],0,[  ]
org.wicketstuff.yui.markup.html.selection.SelectionSettings,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.menu2.YuiMenuItem$2,org.wicketstuff.yui.markup.html.menu2.YuiMenuItem,0,0,0,0,1,0,0,1,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.sortable.SortableList$1,org.apache.wicket.Component,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.wicketstuff.yui.behavior.animation.YuiAnimation,org.wicketstuff.yui.helper.OnEvent,0,0,0,1,1,1,0,1,1,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.menu2.YuiMenuItem,org.apache.wicket.markup.html.WebMarkupContainer,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  add ]
org.wicketstuff.yui.markup.html.dragdrop.DragDropPlayer,org.apache.wicket.markup.html.basic.Label,1,0,0,0,0,0,1,0,1,0,0,[  ],1,[  setEscapeModelStrings ]
org.wicketstuff.yui.markup.html.image.URIImagePanel,org.apache.wicket.markup.html.panel.Panel,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.menu2.contextMenu.YuiContextMenuBehavior,org.wicketstuff.yui.markup.html.menu2.contextMenu.YuiContextMenu,0,0,0,1,1,1,0,1,1,1,0,[  ],4,[  getMenuItem getItemData getAllMenuItems getMenuId ]
org.wicketstuff.yui.markup.html.sort.SortBox,org.apache.wicket.markup.html.panel.Panel,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.carousel.YuiCarousel$2,org.wicketstuff.yui.markup.html.contributor.yuiloader.YuiLoaderModule,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.menu2.action.ExternalLinkAction,org.apache.wicket.model.IModel,1,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.container.YuiPanel$3,org.wicketstuff.yui.markup.html.contributor.yuiloader.YuiLoaderModule,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.menu2.AbstractYuiMenuItem,org.apache.wicket.ajax.AjaxRequestTarget,1,0,0,0,1,0,0,0,1,0,0,[  ],1,[  appendJavascript ]
org.wicketstuff.yui.markup.html.sort.SortSettings,org.apache.wicket.RequestCycle,1,0,0,0,0,0,0,0,1,0,1,[  get ],1,[  urlFor ]
org.wicketstuff.yui.markup.html.dragdrop.DragDropTargetSlot,org.wicketstuff.yui.markup.html.dragdrop.TargetSlotList,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  getId ]
org.wicketstuff.yui.markup.html.dragdrop.DragDropSettings,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.wicketstuff.yui.markup.html.anim.AnimLabel,org.wicketstuff.yui.markup.html.contributor.YuiHeaderContributor,0,0,0,0,0,0,0,0,0,0,1,[  forModule ],0,[  ]
org.wicketstuff.yui.markup.html.contributor.yuiloader.YuiLoaderInsert,org.apache.wicket.markup.html.IHeaderResponse,1,0,0,0,1,0,0,0,1,0,0,[  ],1,[  renderJavascript ]
