Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.jclouds.azureblob.config.AzureBlobRestClientModule,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.config.AzureBlobStoreContextModule$1,org.jclouds.azureblob.domain.PublicAccess,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.xml.AccountNameEnumerationResultsHandler,org.jclouds.date.DateService,1,0,0,0,1,0,0,1,1,0,0,[  ],1,[  rfc822DateParse ]
org.jclouds.azureblob.blobstore.AzureAsyncBlobStore,org.jclouds.azure.storage.options.ListOptions$Builder,1,0,0,0,0,0,0,0,0,0,1,[  includeMetadata ],0,[  ]
org.jclouds.azureblob.functions.ParseContainerPropertiesFromHeaders,com.google.common.collect.Multimap,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  entries ]
org.jclouds.azureblob.blobstore.AzureAsyncBlobStore$1,org.jclouds.azureblob.domain.ContainerProperties,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.domain.internal.AzureBlobImpl,com.google.common.base.Preconditions,1,0,0,0,0,0,0,0,0,0,1,[  checkNotNull ],0,[  ]
org.jclouds.azureblob.functions.ParseContainerPropertiesFromHeaders,java.net.URI,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.jclouds.azureblob.functions.ParseBlobFromHeadersAndHttpContent,com.google.common.base.Function,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.domain.AzureBlob$Factory,org.jclouds.azureblob.domain.AzureBlob,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.functions.ListBlobsResponseToResourceList,org.jclouds.blobstore.domain.PageSet,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.AzureAsyncBlobStore,org.jclouds.blobstore.options.GetOptions,1,0,0,0,0,1,0,0,1,0,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.config.AzureBlobStoreContextModule,org.jclouds.azureblob.domain.PublicAccess,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.config.AzureBlobModule,org.jclouds.blobstore.config.BlobStoreObjectModule,1,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.functions.ListOptionsToListBlobsOptions,com.google.common.base.Function,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.functions.ParseBlobPropertiesFromHeaders,org.jclouds.http.HttpRequest,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.AzureAsyncBlobStore,org.jclouds.blobstore.functions.BlobToHttpGetOptions,1,0,0,0,0,1,0,1,1,1,0,[  ],1,[  apply ]
org.jclouds.azureblob.domain.internal.HashSetListBlobsResponse,com.google.common.collect.Sets,1,0,0,0,0,0,0,0,0,0,1,[  newHashSet ],0,[  ]
org.jclouds.azureblob.blobstore.AzureAsyncBlobStore,org.jclouds.azureblob.blobstore.functions.AzureBlobToBlob,0,0,0,0,0,1,0,1,1,1,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.AzureBlobStore,com.google.common.base.Preconditions,1,0,0,0,0,0,0,0,0,0,1,[  checkNotNull ],0,[  ]
org.jclouds.azureblob.blobstore.AzureBlobStore,org.jclouds.blobstore.options.CreateContainerOptions,1,0,0,0,1,0,0,0,1,0,0,[  ],1,[  isPublicRead ]
org.jclouds.azureblob.config.AzureBlobModule$AzureBlobFactory,org.jclouds.azureblob.domain.AzureBlob$Factory,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.config.AzureBlobModule,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.jclouds.azureblob.domain.internal.AzureBlobImpl,com.google.common.collect.LinkedHashMultimap,1,0,0,0,0,0,0,0,0,0,1,[  create ],0,[  ]
org.jclouds.azureblob.config.AzureBlobModule$AzureBlobFactory,org.jclouds.azureblob.domain.MutableBlobProperties,0,0,0,0,1,1,0,0,1,1,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.AzureBlobStore,org.jclouds.blobstore.util.BlobUtils,1,0,0,0,0,1,0,0,1,0,0,[  ],0,[  ]
org.jclouds.azureblob.domain.internal.MutableBlobPropertiesImpl,org.jclouds.azureblob.domain.LeaseStatus,0,0,0,1,0,0,0,1,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.functions.BlobPropertiesToBlobMetadata,com.google.common.base.Function,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.functions.BlobPropertiesToBlobMetadata,org.jclouds.blobstore.domain.internal.MutableBlobMetadataImpl,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.AzureBlobRequestSigner,org.jclouds.blobstore.options.GetOptions,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.AzureAsyncBlobStore,org.jclouds.blobstore.options.CreateContainerOptions,1,0,0,0,0,1,0,0,1,0,0,[  ],1,[  isPublicRead ]
org.jclouds.azureblob.blobstore.functions.ContainerToResourceMetadata,org.jclouds.blobstore.domain.internal.MutableStorageMetadataImpl,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.strategy.FindMD5InBlobProperties,com.google.common.base.Throwables,1,0,0,0,0,0,0,0,0,0,1,[  propagateIfPossible ],0,[  ]
org.jclouds.azureblob.blobstore.AzureAsyncBlobStore,org.jclouds.blobstore.options.ListContainerOptions,1,0,0,0,0,1,0,0,1,0,0,[  ],0,[  ]
org.jclouds.azureblob.domain.MutableBlobProperties,org.jclouds.io.MutableContentMetadata,1,0,0,1,1,0,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.domain.internal.HashSetListBlobsResponse,java.net.URI,1,0,0,0,0,1,0,0,1,0,0,[  ],0,[  ]
