Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.zkoss.zel.impl.lang.FunctionMapperImpl,org.zkoss.zel.FunctionMapper,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.MapELResolver,org.zkoss.zel.ELContext,0,0,0,0,1,1,0,0,1,0,0,[  ],1,[  setPropertyResolved ]
org.zkoss.zel.ListELResolver,org.zkoss.zel.PropertyNotFoundException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.util.Classes,org.zkoss.zel.impl.util.FastReadCache,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.BeanELResolver,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.impl.util.Classes,org.zkoss.zel.impl.util.Classes$AOInfo,0,0,0,0,0,1,1,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.impl.util.CacheMap$Entry,org.zkoss.zel.impl.util.CacheMap$1,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.impl.util.Classes,org.zkoss.zel.impl.util.Primitives,0,0,0,0,0,0,0,0,0,0,4,[  toPrimitive toClass getNotation toWrapper ],0,[  ]
org.zkoss.zel.impl.parser.AstLessThanEqual,org.zkoss.zel.impl.parser.Node,0,0,0,0,0,0,0,0,0,0,0,[  ],1,[  getValue ]
org.zkoss.zel.impl.parser.AstValue,org.zkoss.zel.PropertyNotFoundException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.util.Objects,org.zkoss.zel.impl.util.ArraysX,0,0,0,0,0,0,0,0,0,0,1,[  toString ],0,[  ]
org.zkoss.zel.impl.lang.ELSupport,java.security.AccessController,1,0,0,0,0,0,0,0,0,0,1,[  doPrivileged ],0,[  ]
org.zkoss.zel.impl.util.CacheMap$ValueIter,org.zkoss.zel.impl.util.CacheMap$Value,0,0,0,0,0,0,0,0,0,1,1,[  access$200 ],0,[  ]
org.zkoss.zel.ArrayELResolver,org.zkoss.zel.PropertyNotFoundException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.ELParser,org.zkoss.zel.impl.parser.AstNegative,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.ELContext,org.zkoss.zel.FunctionMapper,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.AstEmpty,org.zkoss.zel.impl.parser.Node,0,0,0,0,0,0,0,0,0,0,0,[  ],1,[  getValue ]
org.zkoss.zel.impl.util.FastReadCache,org.zkoss.zel.impl.util.Cache,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.ExpressionFactoryImpl,org.zkoss.zel.ELContext,0,0,0,0,1,1,0,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.ELParser,org.zkoss.zel.impl.parser.ELParserConstants,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.AstMinus,org.zkoss.zel.impl.lang.EvaluationContext,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.AstValue,org.zkoss.zel.impl.lang.ELSupport,0,0,0,0,0,0,0,0,0,0,1,[  coerceToTypeForSetValue ],0,[  ]
org.zkoss.zel.ExpressionFactory,org.zkoss.zel.ELContext,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.ArrayELResolver,org.zkoss.zel.ELContext,0,0,0,0,1,1,0,0,1,0,0,[  ],1,[  setPropertyResolved ]
org.zkoss.zel.impl.parser.AstFunction,org.zkoss.zel.impl.parser.ELParserTreeConstants,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
