Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.kuali.rice.kew.identity.PrincipalId,org.kuali.rice.kew.user.WorkflowUserId,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.core.util.ClassLoaderUtils,org.apache.log4j.Logger,1,0,0,0,0,0,0,1,0,0,1,[  getLogger ],2,[  debug isDebugEnabled ]
org.kuali.rice.kim.bo.entity.dto.KimEntityDefaultInfo,org.kuali.rice.kim.bo.entity.dto.KimEntityAffiliationInfo,0,0,0,1,1,1,1,1,1,1,0,[  ],0,[  ]
org.kuali.rice.core.resourceloader.ObjectDefinitionResolver,org.kuali.rice.core.reflect.ObjectDefinition,0,0,0,0,1,0,1,0,1,0,0,[  ],3,[  getConstructorParameters getProperties getClassName ]
org.kuali.rice.kim.bo.role.dto.KimPermissionInfo,org.apache.commons.lang.builder.ToStringBuilder,1,0,0,0,0,0,1,0,1,0,0,[  ],2,[  toString append ]
org.kuali.rice.kim.service.IdentityService,org.kuali.rice.kim.bo.reference.dto.AddressTypeInfo,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.service.IdentityManagementService,org.kuali.rice.kim.bo.role.dto.KimPermissionInfo,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.entity.dto.KimEntityEntityTypeDefaultInfo,org.kuali.rice.kim.bo.entity.dto.KimEntityAddressInfo,0,0,0,1,0,0,1,1,0,0,0,[  ],0,[  ]
org.kuali.rice.core.config.ConfigContext,org.apache.log4j.Logger,1,0,0,0,0,0,0,1,0,0,1,[  getLogger ],1,[  warn ]
org.kuali.rice.kew.service.WorkflowUtility,org.kuali.rice.kew.dto.ActionRequestDTO,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kew.webservice.SimpleDocumentActionsWebService,org.kuali.rice.kew.webservice.DocumentResponse,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.entity.dto.KimEntityResidencyInfo,org.kuali.rice.kim.bo.entity.KimEntityResidency,0,0,1,0,1,0,0,0,1,0,0,[  ],4,[  getEntityId getId getDeterminationMethod getInState ]
org.kuali.rice.kim.util.KimConstants$EntityTypes,org.kuali.rice.kim.util.KimConstants,0,0,0,0,1,0,0,1,0,0,0,[  ],0,[  ]
org.kuali.rice.kew.service.WorkflowDocument,org.kuali.rice.kew.dto.RouteNodeInstanceDTO,0,0,0,1,0,0,0,0,1,0,0,[  ],1,[  getName ]
org.kuali.rice.kew.dto.DeleteEventDTO,org.kuali.rice.kew.dto.DocumentEventDTO,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.entity.dto.KimEntityInfo,org.kuali.rice.kim.bo.entity.dto.KimEntityInfo$2,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.entity.dto.KimEntityInfo$4,org.kuali.rice.kim.bo.entity.dto.KimEntityInfo,0,0,0,0,1,0,0,1,0,0,0,[  ],0,[  ]
org.kuali.rice.core.config.ConfigContext,org.kuali.rice.core.config.Config,0,0,0,1,1,1,0,0,1,1,0,[  ],2,[  getObject getServiceNamespace ]
org.kuali.rice.kim.service.PermissionService,org.kuali.rice.kim.bo.role.dto.KimPermissionTemplateInfo,0,0,0,1,0,1,0,0,0,0,0,[  ],0,[  ]
