Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.andromda.samples.carrental.contracts.AccidentDocDaoBase,org.andromda.samples.carrental.contracts.AccidentDocImpl,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.HandoutDocDaoBase$2,org.springframework.orm.hibernate.HibernateCallback,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarDaoBase$2,org.andromda.samples.carrental.inventory.Car,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarTypeImpl,org.andromda.samples.carrental.inventory.CarType,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.ServiceLocator,org.andromda.samples.carrental.contracts.ContractService,1,0,0,1,0,0,0,0,0,1,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.HandoutDocDaoImpl,org.andromda.samples.carrental.contracts.HandoutDocDaoBase,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarType$Factory,org.andromda.samples.carrental.inventory.CarTypeImpl,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.HandoutDocDaoBase,org.andromda.samples.carrental.contracts.HandoutDocImpl,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ReturnDoc$Factory,org.andromda.samples.carrental.contracts.ReturnDoc,0,0,0,1,0,0,0,0,1,0,0,[  ],3,[  setContract setReturned setRemarks ]
org.andromda.samples.carrental.inventory.InventoryServiceBase,org.andromda.samples.carrental.inventory.CarTypeData,1,0,0,0,1,0,0,0,1,0,0,[  ],4,[  getOrderNo getComfortClass getIdentifier getManufacter ]
org.andromda.samples.carrental.CriteriaSearchProperties$1,org.apache.commons.collections.Predicate,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ContractDaoBase,org.andromda.samples.carrental.contracts.ContractDaoBase$1,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.PartnerInAccidentDaoBase,org.andromda.samples.carrental.contracts.PartnerInAccidentDaoBase$1,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ejb.ContractServiceHome,org.andromda.samples.carrental.contracts.ejb.ContractService,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.admins.AdministratorDaoBase,org.andromda.samples.carrental.admins.AdministratorDao,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.CustomerServiceBase,org.andromda.samples.carrental.customers.DriverData,1,0,0,0,1,0,0,0,1,0,0,[  ],5,[  getLicenseNo getLicenseIssuedBy getName getBirthDate getSurname ]
org.andromda.samples.carrental.contracts.ReturnDocDaoBase$1,org.andromda.samples.carrental.contracts.ReturnDoc,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarDaoBase$1,net.sf.hibernate.Session,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.Reservation,org.andromda.samples.carrental.customers.Customer,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarAccessoryDaoBase$2,org.andromda.samples.carrental.inventory.CarAccessory,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.Driver$Factory,org.andromda.samples.carrental.customers.DriverImpl,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarImpl,org.andromda.samples.carrental.inventory.Car,0,1,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarTypeDaoBase,org.springframework.orm.hibernate.HibernateTemplate,1,0,0,0,0,0,0,0,1,0,0,[  ],7,[  get save deleteAll update loadAll execute delete ]
org.andromda.samples.carrental.admins.AdminServiceBase,org.andromda.samples.carrental.admins.AdminService,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.CriteriaSearchProperties,org.apache.commons.collections.CollectionUtils,1,0,0,0,0,0,0,0,0,0,1,[  find ],0,[  ]
org.andromda.samples.carrental.admins.AdministratorDaoBase,net.sf.hibernate.HibernateException,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ReservationDaoBase$1,net.sf.hibernate.Session,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarAccessoryDaoBase$1,org.andromda.samples.carrental.inventory.CarAccessory,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ReservationDaoBase,net.sf.hibernate.HibernateException,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarAccessoryTypeDao,org.andromda.samples.carrental.inventory.CarAccessoryType,0,0,0,1,1,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ReservationDaoBase,org.springframework.orm.hibernate.support.HibernateDaoSupport,1,1,0,0,0,0,0,0,0,0,0,[  ],1,[  getHibernateTemplate ]
org.andromda.samples.carrental.inventory.CarAccessory,org.andromda.samples.carrental.inventory.CarAccessoryType,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ContractDao,org.andromda.samples.carrental.customers.Customer,0,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.CriteriaSearch,org.andromda.samples.carrental.CriteriaSearch$ParameterComparator,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ContractDaoBase$2,net.sf.hibernate.Session,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ReservationDaoBase,org.andromda.samples.carrental.contracts.ReservationDaoBase$1,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.CriteriaSearch,net.sf.hibernate.expression.Conjunction,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.ServiceLocator,org.springframework.context.access.ContextSingletonBeanFactoryLocator,1,0,0,0,0,0,0,0,0,0,1,[  getInstance ],0,[  ]
org.andromda.samples.carrental.inventory.CarAccessoryType$Factory,org.andromda.samples.carrental.inventory.CarAccessoryTypeImpl,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarTypeDaoBase$1,org.springframework.orm.hibernate.HibernateCallback,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.CustomerDaoBase,org.springframework.orm.hibernate.HibernateTemplate,1,0,0,0,0,0,0,0,1,0,0,[  ],7,[  get save deleteAll update loadAll execute delete ]
org.andromda.samples.carrental.CriteriaSearch,org.andromda.samples.carrental.CriteriaSearchConfiguration,0,0,0,1,0,0,1,1,0,0,0,[  ],4,[  isForceEagerLoading getMaximumResultSize getFirstResult getFetchSize ]
org.andromda.samples.carrental.contracts.Reservation$Factory,org.andromda.samples.carrental.contracts.Reservation,0,0,0,1,0,0,0,0,1,0,0,[  ],3,[  setComfortClass setCustomer setReservationDate ]
org.andromda.samples.carrental.customers.CustomerDaoBase,net.sf.hibernate.Session,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  createQuery ]
org.andromda.samples.carrental.admins.AdministratorDaoBase,org.springframework.orm.hibernate.support.HibernateDaoSupport,1,1,0,0,0,0,0,0,0,0,0,[  ],1,[  getHibernateTemplate ]
org.andromda.samples.carrental.admins.Administrator$Factory,org.andromda.samples.carrental.admins.AdministratorImpl,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.AccidentDocDaoBase$1,net.sf.hibernate.Session,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.AccidentDoc$Factory,org.andromda.samples.carrental.contracts.PartnerInAccident,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.AccidentDocDaoBase,org.andromda.samples.carrental.contracts.AccidentDocDao,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarAccessoryTypeDaoBase,org.andromda.samples.carrental.inventory.CarAccessoryTypeDaoBase$2,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.Reservation$Factory,org.andromda.samples.carrental.contracts.ReservationImpl,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.DriverDaoBase,org.springframework.orm.hibernate.HibernateTemplate,1,0,0,0,0,0,0,0,1,0,0,[  ],7,[  get save deleteAll update loadAll execute delete ]
org.andromda.samples.carrental.contracts.PartnerInAccidentDaoBase$1,net.sf.hibernate.Session,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.CustomerDaoBase$2,org.andromda.samples.carrental.customers.Customer,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarTypeDaoBase$2,org.andromda.samples.carrental.inventory.CarType,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.andromda.samples.carrental.admins.AdministratorDaoBase$2,net.sf.hibernate.Session,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.admins.AdministratorDaoImpl,org.andromda.samples.carrental.admins.AdministratorDaoBase,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.CustomerServiceBase,org.andromda.samples.carrental.customers.CustomerService,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.persistence.hibernate.usertypes.HibernateStringClobType,net.sf.hibernate.UserType,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.ejb.InventoryService,org.andromda.samples.carrental.inventory.CarData,1,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ContractImpl,org.andromda.samples.carrental.contracts.Contract,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.Contract$Factory,org.andromda.samples.carrental.contracts.ReturnDoc,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.admins.AdministratorDaoBase,net.sf.hibernate.Query,1,0,0,0,0,0,0,0,1,0,0,[  ],2,[  setParameter list ]
org.andromda.samples.carrental.customers.CustomerServiceBase,org.andromda.samples.carrental.customers.CustomerDao,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.InventoryServiceBase,org.andromda.samples.carrental.inventory.InventoryException,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ReturnDocDaoBase$2,org.springframework.orm.hibernate.HibernateCallback,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.admins.AdminServiceBase,org.andromda.samples.carrental.admins.AdministratorDao,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarTypeDaoBase$1,net.sf.hibernate.Session,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.admins.AdministratorDaoBase$1,org.andromda.samples.carrental.admins.Administrator,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.PartnerInAccidentDaoBase$2,org.andromda.samples.carrental.contracts.PartnerInAccidentDaoBase,0,0,0,0,1,0,0,1,0,0,0,[  ],1,[  update ]
org.andromda.samples.carrental.inventory.CarAccessoryDaoBase$1,org.springframework.orm.hibernate.HibernateCallback,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ReservationDaoBase,net.sf.hibernate.Session,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  createQuery ]
org.andromda.samples.carrental.admins.AdministratorDaoBase,org.andromda.samples.carrental.admins.AdministratorDaoBase$1,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.ejb.InventoryServiceHome,javax.ejb.EJBLocalHome,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.HandoutDocDaoBase$2,org.andromda.samples.carrental.contracts.HandoutDoc,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.andromda.persistence.hibernate.usertypes.HibernateByteBlobType,java.sql.Blob,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.admins.AdministratorDaoBase,net.sf.hibernate.Session,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  createQuery ]
org.andromda.samples.carrental.contracts.HandoutDocDaoBase,org.andromda.samples.carrental.contracts.HandoutDocDaoBase$1,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarAccessoryTypeDaoBase$2,org.springframework.orm.hibernate.HibernateCallback,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.persistence.hibernate.usertypes.HibernateByteBlobType,net.sf.hibernate.HibernateException,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.CriteriaSearch,org.andromda.samples.carrental.CriteriaSearchProperties,0,0,0,0,0,0,0,0,0,0,2,[  getEmbeddedValues getNavigableAssociationEndType ],0,[  ]
org.andromda.samples.carrental.admins.AdministratorDaoBase$2,org.springframework.orm.hibernate.HibernateCallback,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ReservationDaoBase,net.sf.hibernate.Query,1,0,0,0,0,0,0,0,1,0,0,[  ],2,[  setParameter list ]
org.andromda.samples.carrental.customers.CustomerServiceBase,org.andromda.samples.carrental.customers.CustomerServiceException,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarAccessoryDao,org.andromda.samples.carrental.inventory.CarAccessoryType,0,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.DriverDaoBase$1,net.sf.hibernate.Session,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ContractDaoBase,org.andromda.samples.carrental.contracts.ContractDao,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.PartnerInAccidentDaoBase$1,org.andromda.samples.carrental.contracts.PartnerInAccidentDaoBase,0,0,0,0,1,0,0,1,0,0,0,[  ],1,[  create ]
org.andromda.samples.carrental.inventory.CarAccessoryTypeDaoBase,org.andromda.samples.carrental.inventory.CarAccessoryTypeDao,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ReturnDocDaoBase,org.andromda.samples.carrental.contracts.ReturnDocDao,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.DriverDaoImpl,org.andromda.samples.carrental.customers.DriverDaoBase,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.persistence.hibernate.usertypes.HibernateByteBlobType,java.sql.SQLException,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.persistence.hibernate.usertypes.HibernateStringClobType,java.sql.ResultSet,1,0,0,0,1,0,0,0,1,0,0,[  ],1,[  getCharacterStream ]
org.andromda.samples.carrental.contracts.HandoutDoc$Factory,org.andromda.samples.carrental.contracts.Contract,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarDaoBase,net.sf.hibernate.HibernateException,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.ejb.InventoryServiceHome,org.andromda.samples.carrental.inventory.ejb.InventoryService,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.DriverDaoBase,org.andromda.samples.carrental.customers.Customer,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ReservationDaoBase,org.andromda.samples.carrental.contracts.ReservationImpl,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ReservationDaoBase,org.andromda.samples.carrental.contracts.ReservationDao,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarDaoBase$1,org.springframework.orm.hibernate.HibernateCallback,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarAccessoryDao,org.andromda.samples.carrental.inventory.Car,0,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarAccessoryDaoImpl,org.andromda.samples.carrental.inventory.CarAccessoryDaoBase,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ContractDaoBase,org.springframework.orm.hibernate.HibernateTemplate,1,0,0,0,0,0,0,0,1,0,0,[  ],7,[  get save deleteAll update loadAll execute delete ]
org.andromda.samples.carrental.inventory.CarTypeDaoBase$2,net.sf.hibernate.Session,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.AccidentDocDaoBase$2,net.sf.hibernate.Session,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.DriverDaoBase$1,org.andromda.samples.carrental.customers.Driver,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.andromda.samples.carrental.CriteriaSearch,net.sf.hibernate.expression.Order,1,0,0,0,0,0,0,0,1,0,2,[  asc desc ],0,[  ]
org.andromda.samples.carrental.contracts.AccidentDocDao,org.andromda.samples.carrental.contracts.PartnerInAccident,0,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarDaoBase$2,org.springframework.orm.hibernate.HibernateCallback,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.DriverDaoBase,org.andromda.samples.carrental.customers.Driver,0,0,0,1,1,0,0,0,1,1,0,[  ],6,[  setName setLicenseNo setCustomer setSurname setLicenseIssuedBy setBirthDate ]
org.andromda.samples.carrental.contracts.PartnerInAccidentImpl,org.andromda.samples.carrental.contracts.PartnerInAccident,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarAccessory$Factory,org.andromda.samples.carrental.inventory.CarAccessoryType,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.ServiceLocator,org.springframework.beans.factory.access.BeanFactoryReference,1,0,0,0,0,0,0,1,0,0,0,[  ],2,[  release getFactory ]
org.andromda.samples.carrental.admins.AdministratorImpl,org.andromda.samples.carrental.admins.Administrator,0,1,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.Contract,org.andromda.samples.carrental.customers.Customer,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.CriteriaSearch,net.sf.hibernate.expression.Junction,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  add ]
org.andromda.samples.carrental.contracts.HandoutDocDaoBase,org.springframework.orm.hibernate.HibernateTemplate,1,0,0,0,0,0,0,0,1,0,0,[  ],7,[  get save deleteAll update loadAll execute delete ]
org.andromda.samples.carrental.contracts.ContractDaoBase,org.springframework.orm.hibernate.support.HibernateDaoSupport,1,1,0,0,0,0,0,0,0,0,0,[  ],1,[  getHibernateTemplate ]
org.andromda.samples.carrental.contracts.PartnerInAccidentDaoBase,org.andromda.samples.carrental.contracts.PartnerInAccident,0,0,0,1,1,0,0,0,1,1,0,[  ],5,[  setOwnerAddress setOwnerName setDriverName setOwnersInsuranceNo setAccidentDoc ]
org.andromda.persistence.hibernate.usertypes.HibernateStringClobType,net.sf.hibernate.HibernateException,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarTypeDaoBase$2,org.springframework.orm.hibernate.HibernateCallback,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.PartnerInAccidentDaoBase,org.springframework.orm.hibernate.support.HibernateDaoSupport,1,1,0,0,0,0,0,0,0,0,0,[  ],1,[  getHibernateTemplate ]
org.andromda.samples.carrental.inventory.CarAccessoryTypeDaoBase,org.springframework.orm.hibernate.support.HibernateDaoSupport,1,1,0,0,0,0,0,0,0,0,0,[  ],1,[  getHibernateTemplate ]
org.andromda.samples.carrental.contracts.ejb.ContractService,javax.ejb.EJBLocalObject,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.CustomerDaoBase,org.andromda.samples.carrental.customers.Customer,0,0,0,1,1,0,0,0,1,1,0,[  ],3,[  setName setPassword setCustomerNo ]
org.andromda.samples.carrental.inventory.CarAccessoryTypeImpl,org.andromda.samples.carrental.inventory.CarAccessoryType,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.DriverImpl,org.andromda.samples.carrental.customers.Driver,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.ServiceLocator,org.springframework.beans.factory.access.BeanFactoryLocator,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  useBeanFactory ]
org.andromda.samples.carrental.CriteriaSearchProperties$1,org.andromda.samples.carrental.CriteriaSearchProperties$AssociationType,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.andromda.persistence.hibernate.usertypes.HibernateStringClobType,java.sql.PreparedStatement,1,0,0,0,1,0,0,0,1,0,0,[  ],2,[  setCharacterStream setNull ]
org.andromda.samples.carrental.customers.CustomerDaoBase$1,net.sf.hibernate.Session,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.CustomerDaoBase,org.andromda.samples.carrental.customers.CustomerDaoBase$1,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.DriverDaoBase$1,org.andromda.samples.carrental.customers.DriverDaoBase,0,0,0,0,1,0,0,1,0,0,0,[  ],1,[  create ]
org.andromda.samples.carrental.contracts.AccidentDoc$Factory,org.andromda.samples.carrental.contracts.Contract,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.PartnerInAccident$Factory,org.andromda.samples.carrental.contracts.PartnerInAccidentImpl,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.InventoryServiceBase,org.andromda.samples.carrental.inventory.CarDao,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.Car$Factory,org.andromda.samples.carrental.inventory.Car,0,0,0,1,0,0,0,0,1,0,0,[  ],5,[  setCarType setInventoryNo setContracts setRegistrationNo setCarAccessories ]
org.andromda.samples.carrental.inventory.CarTypeDaoBase,org.andromda.samples.carrental.inventory.CarTypeDaoBase$1,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarAccessoryDaoBase$1,net.sf.hibernate.Session,1,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.CriteriaSearch,org.andromda.samples.carrental.CriteriaSearchParameter,0,0,0,0,1,0,1,0,1,1,0,[  ],6,[  getMatchMode getParameterValue isSearchIfIsNull getOrderDirection getComparatorID getParameterPattern ]
org.andromda.samples.carrental.admins.AdministratorDaoBase,org.andromda.samples.carrental.admins.AdministratorDaoBase$2,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarAccessoryTypeDaoBase,org.andromda.samples.carrental.inventory.CarAccessoryTypeImpl,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.CarDaoBase,net.sf.hibernate.Session,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  createQuery ]
org.andromda.persistence.hibernate.usertypes.HibernateByteBlobType,java.sql.PreparedStatement,1,0,0,0,1,0,0,0,1,0,0,[  ],2,[  setBlob setBinaryStream ]
org.andromda.samples.carrental.admins.AdminServiceBase,org.andromda.samples.carrental.admins.AdminException,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ReservationDaoBase$2,org.andromda.samples.carrental.contracts.ReservationDaoBase,0,0,0,0,1,0,0,1,0,0,0,[  ],1,[  update ]
org.andromda.samples.carrental.inventory.CarAccessory,org.andromda.samples.carrental.inventory.Car,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.HandoutDocDaoBase$1,org.springframework.orm.hibernate.HibernateCallback,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.AccidentDoc,org.andromda.samples.carrental.contracts.PartnerInAccident,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ContractServiceBase,org.andromda.samples.carrental.contracts.ContractServiceException,1,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.Customer$Factory,org.andromda.samples.carrental.customers.CustomerImpl,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ReturnDocDaoImpl,org.andromda.samples.carrental.contracts.ReturnDocDaoBase,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.inventory.ejb.InventoryService,javax.ejb.EJBLocalObject,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.CriteriaSearchProperties,org.andromda.samples.carrental.CriteriaSearchProperties$1,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.AccidentDocDaoImpl,org.andromda.samples.carrental.contracts.AccidentDocDaoBase,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.AccidentDocDaoBase$1,org.andromda.samples.carrental.contracts.AccidentDoc,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.ejb.CustomerService,org.andromda.samples.carrental.customers.DriverData,1,0,0,0,1,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ReturnDocDaoBase$2,org.andromda.samples.carrental.contracts.ReturnDoc,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.andromda.samples.carrental.customers.DriverDaoBase,org.andromda.samples.carrental.customers.DriverDaoBase$2,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.andromda.samples.carrental.admins.AdministratorDaoBase$1,org.springframework.orm.hibernate.HibernateCallback,1,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.andromda.samples.carrental.contracts.ReturnDocDaoBase,org.andromda.samples.carrental.contracts.ReturnDocDaoBase$2,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
